issue_d,Year_Month,loan_amnt,fico_range_low,dti,purpose,UNRATE,FEDFUNDS,loan_status,target
Dec-2015,2015-12,28000.0,705.0,14.63,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,7200.0,735.0,24.6,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,12000.0,695.0,18.28,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,35000.0,700.0,21.53,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,12000.0,745.0,14.06,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,5000.0,695.0,11.78,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,25000.0,670.0,11.11,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,8750.0,680.0,46.71,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,6600.0,660.0,7.04,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10000.0,715.0,28.37,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,12500.0,685.0,27.11,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,26250.0,700.0,26.9,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,24000.0,675.0,8.29,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15000.0,680.0,14.89,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,13750.0,680.0,36.36,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,35000.0,675.0,16.82,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,7000.0,670.0,6.68,vacation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,5600.0,660.0,30.79,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,21000.0,665.0,13.09,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15000.0,745.0,13.56,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,6400.0,695.0,14.4,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,8400.0,670.0,20.42,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,20000.0,685.0,11.66,other,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15000.0,680.0,31.44,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,13600.0,690.0,2.87,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,18000.0,675.0,17.49,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,35000.0,695.0,14.65,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,20000.0,680.0,31.24,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,20000.0,705.0,9.24,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,11200.0,720.0,11.96,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,25000.0,725.0,27.24,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,2500.0,755.0,21.19,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,16000.0,685.0,19.44,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,5600.0,740.0,28.73,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,10000.0,775.0,13.3,home_improvement,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,3200.0,670.0,18.05,credit_card,5.0,0.24,Charged Off,1
Dec-2015,2015-12,28000.0,700.0,8.56,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15000.0,705.0,26.24,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,21600.0,715.0,15.84,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10000.0,710.0,3.86,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,5000.0,670.0,16.01,credit_card,5.0,0.24,Charged Off,1
Dec-2015,2015-12,12000.0,715.0,14.75,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15175.0,745.0,7.57,home_improvement,5.0,0.24,Charged Off,1
Dec-2015,2015-12,21000.0,705.0,14.69,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,7000.0,740.0,12.87,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,12000.0,715.0,6.92,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,3200.0,665.0,25.91,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,7200.0,670.0,39.21,credit_card,5.0,0.24,Charged Off,1
Dec-2015,2015-12,13200.0,675.0,32.56,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,20000.0,730.0,17.38,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,18000.0,700.0,6.42,credit_card,5.0,0.24,Charged Off,1
Dec-2015,2015-12,18000.0,705.0,14.69,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,7500.0,665.0,9.74,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15000.0,705.0,23.7,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,2400.0,735.0,11.67,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,2000.0,660.0,15.61,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10000.0,675.0,16.18,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,30000.0,675.0,22.36,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,25000.0,705.0,16.87,other,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,11925.0,770.0,28.44,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,3000.0,685.0,13.38,home_improvement,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,13200.0,665.0,10.03,credit_card,5.0,0.24,Charged Off,1
Dec-2015,2015-12,5000.0,690.0,17.48,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,9000.0,660.0,22.64,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10000.0,710.0,12.39,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,1000.0,660.0,35.72,other,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,12000.0,700.0,32.68,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,24000.0,710.0,22.55,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,8500.0,700.0,5.88,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,3500.0,680.0,19.03,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,16100.0,685.0,15.96,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10000.0,735.0,12.73,small_business,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,6000.0,730.0,26.06,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,5000.0,710.0,30.53,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,18000.0,720.0,10.49,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,1000.0,680.0,31.08,other,5.0,0.24,Charged Off,1
Dec-2015,2015-12,3850.0,690.0,22.59,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,2000.0,660.0,4.01,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10175.0,685.0,20.28,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10000.0,730.0,21.79,home_improvement,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,20000.0,745.0,17.75,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,35000.0,705.0,25.38,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,20000.0,750.0,13.95,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,20000.0,740.0,12.63,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,12250.0,710.0,34.1,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,15000.0,765.0,16.91,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10000.0,685.0,5.27,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,3600.0,765.0,9.48,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,5000.0,675.0,16.36,home_improvement,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,35000.0,725.0,26.84,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,13000.0,675.0,25.89,home_improvement,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,4000.0,665.0,11.45,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,22450.0,675.0,33.18,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,4800.0,670.0,10.29,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,21275.0,685.0,32.79,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15000.0,745.0,15.76,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,12000.0,680.0,9.44,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,9650.0,660.0,15.18,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,24000.0,665.0,15.46,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,35000.0,725.0,23.09,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,25000.0,715.0,6.66,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,9100.0,740.0,12.57,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,25000.0,695.0,25.97,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,18000.0,740.0,35.0,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10800.0,680.0,23.62,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,9600.0,660.0,5.54,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,3600.0,720.0,14.1,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,12000.0,660.0,12.31,credit_card,5.0,0.24,Charged Off,1
Dec-2015,2015-12,12000.0,765.0,19.24,home_improvement,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,18000.0,680.0,13.88,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,22925.0,720.0,31.04,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,8000.0,775.0,4.91,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,7000.0,675.0,29.75,home_improvement,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,4500.0,705.0,22.82,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,11500.0,660.0,39.16,other,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,5000.0,755.0,24.79,other,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,5000.0,710.0,25.58,credit_card,5.0,0.24,Charged Off,1
Dec-2015,2015-12,2800.0,695.0,6.34,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,12000.0,685.0,14.11,small_business,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,16075.0,665.0,13.29,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,21000.0,685.0,14.65,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,20000.0,715.0,12.31,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,28000.0,710.0,19.6,credit_card,5.0,0.24,Charged Off,1
Dec-2015,2015-12,15000.0,760.0,19.5,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15000.0,660.0,39.87,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,24000.0,700.0,8.91,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,35000.0,690.0,13.34,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,17125.0,660.0,17.44,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,30000.0,690.0,19.9,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,8000.0,665.0,11.98,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,5000.0,670.0,26.45,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,9100.0,725.0,25.6,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,1800.0,690.0,8.28,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,4850.0,770.0,6.15,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,24000.0,710.0,12.07,home_improvement,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,8000.0,750.0,15.62,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10000.0,675.0,11.69,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,9600.0,680.0,10.48,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,20000.0,665.0,26.93,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10000.0,795.0,12.15,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,6000.0,745.0,13.5,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,22000.0,770.0,7.21,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,28000.0,820.0,10.57,home_improvement,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,5000.0,680.0,14.3,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,18000.0,750.0,18.44,home_improvement,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10000.0,730.0,25.73,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,11200.0,675.0,7.78,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,2150.0,695.0,11.74,medical,5.0,0.24,Charged Off,1
Dec-2015,2015-12,9000.0,675.0,17.29,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,12500.0,705.0,12.18,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,6000.0,765.0,15.82,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,20000.0,715.0,26.02,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,21000.0,710.0,12.09,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,35000.0,735.0,13.33,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,30000.0,685.0,33.15,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,6000.0,710.0,23.84,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,28000.0,715.0,17.76,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,6000.0,705.0,25.04,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15000.0,680.0,32.33,home_improvement,5.0,0.24,Charged Off,1
Dec-2015,2015-12,30800.0,700.0,33.98,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,12000.0,690.0,19.13,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,2000.0,660.0,27.73,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,4275.0,660.0,28.55,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,6000.0,745.0,16.11,home_improvement,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,18000.0,690.0,10.48,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,25000.0,670.0,23.21,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,6000.0,675.0,19.81,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,9900.0,690.0,21.71,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,35000.0,720.0,21.72,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,18250.0,670.0,27.52,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,12000.0,745.0,16.19,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,30000.0,660.0,21.38,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,21000.0,705.0,23.42,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,1000.0,695.0,39.11,other,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,3600.0,660.0,27.93,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,12000.0,695.0,33.1,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,20000.0,760.0,7.1,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15000.0,690.0,25.25,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,7000.0,670.0,19.79,home_improvement,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,30000.0,670.0,19.07,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,2000.0,685.0,27.61,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,13000.0,695.0,26.64,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15000.0,745.0,7.24,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,17000.0,680.0,21.02,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,14000.0,735.0,15.22,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10500.0,685.0,29.55,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,15000.0,665.0,24.61,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,12600.0,685.0,21.58,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,12000.0,775.0,17.73,major_purchase,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,28000.0,710.0,35.91,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,11750.0,690.0,22.16,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,24000.0,705.0,8.32,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,8300.0,670.0,9.46,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15000.0,730.0,29.6,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,8000.0,670.0,20.13,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,24000.0,675.0,14.44,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,35000.0,725.0,19.13,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,12000.0,720.0,22.87,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,13050.0,715.0,22.79,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,8400.0,725.0,21.79,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,9600.0,705.0,15.15,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10000.0,705.0,10.55,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,1800.0,755.0,13.42,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15000.0,670.0,13.21,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,6000.0,715.0,16.99,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10000.0,755.0,19.44,home_improvement,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,25000.0,745.0,18.47,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,8675.0,675.0,33.93,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,14000.0,670.0,20.05,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,16000.0,685.0,5.76,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,21700.0,670.0,24.74,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,2800.0,695.0,18.6,small_business,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,3600.0,725.0,28.08,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,20000.0,710.0,19.02,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,30000.0,665.0,18.47,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,20000.0,700.0,9.71,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,30000.0,660.0,7.96,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10000.0,700.0,14.16,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,30000.0,765.0,20.72,home_improvement,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,3350.0,680.0,23.49,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,12000.0,665.0,21.87,credit_card,5.0,0.24,Charged Off,1
Dec-2015,2015-12,6000.0,715.0,29.05,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,19200.0,690.0,15.5,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,12000.0,675.0,4.9,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,20000.0,730.0,21.6,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,13200.0,680.0,15.42,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,35000.0,710.0,13.77,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,14400.0,715.0,27.96,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,3000.0,765.0,15.73,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,23200.0,665.0,18.84,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,18250.0,665.0,24.55,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,14000.0,660.0,16.03,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,12000.0,670.0,29.15,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,3000.0,670.0,17.24,other,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,4000.0,755.0,2.17,car,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,5000.0,690.0,18.52,major_purchase,5.0,0.24,Charged Off,1
Dec-2015,2015-12,12425.0,720.0,6.62,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,31325.0,690.0,30.13,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,28000.0,700.0,12.67,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,2500.0,670.0,16.73,major_purchase,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,5000.0,690.0,6.46,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,1400.0,665.0,20.24,home_improvement,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,8200.0,670.0,0.76,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,5400.0,770.0,26.23,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,25000.0,705.0,14.03,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,20000.0,660.0,4.94,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,25500.0,715.0,16.37,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,13475.0,745.0,19.79,other,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,7200.0,690.0,13.54,major_purchase,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,30000.0,675.0,15.61,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15000.0,780.0,24.76,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,21600.0,665.0,19.93,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,15000.0,660.0,7.58,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,11000.0,730.0,0.94,moving,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,6400.0,680.0,27.44,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,10000.0,690.0,24.67,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,5725.0,700.0,12.67,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15600.0,710.0,17.59,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,20000.0,670.0,31.23,credit_card,5.0,0.24,Charged Off,1
Dec-2015,2015-12,4550.0,670.0,26.08,small_business,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,11000.0,665.0,10.78,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,26825.0,685.0,31.61,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,8375.0,660.0,7.5,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,25000.0,715.0,22.37,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,15000.0,690.0,21.87,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,19200.0,720.0,17.84,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,16000.0,735.0,26.16,small_business,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,24000.0,735.0,16.58,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,12000.0,770.0,7.54,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,14400.0,670.0,12.47,major_purchase,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,4325.0,660.0,14.79,car,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,7500.0,665.0,26.76,home_improvement,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,25000.0,725.0,39.3,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,14000.0,705.0,12.52,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,3525.0,675.0,25.63,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,5400.0,665.0,18.17,debt_consolidation,5.0,0.24,Charged Off,1
Dec-2015,2015-12,24000.0,665.0,24.75,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,17000.0,680.0,12.29,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10000.0,685.0,16.28,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,35000.0,670.0,25.11,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,12000.0,740.0,12.02,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,21600.0,685.0,13.58,other,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,4000.0,695.0,38.02,credit_card,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,18000.0,775.0,13.57,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,20900.0,665.0,18.96,car,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,20825.0,675.0,24.59,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,10175.0,690.0,28.03,debt_consolidation,5.0,0.24,Fully Paid,0
Dec-2015,2015-12,12000.0,685.0,22.96,debt_consolidation,5.0,0.24,Fully Paid,0
